,label
8709,other
8710,worry
8711,happiness
8712,sadness
8713,other
8714,other
8715,worry
8716,sadness
8717,worry
8718,sadness
8719,other
8720,worry
8722,sadness
8723,love
8724,other
8725,other
8726,love
8727,love
8728,other
8729,sadness
8730,other
8731,other
8732,sadness
8733,other
8734,sadness
8735,other
8736,other
8737,other
8738,worry
8739,other
8740,other
8741,worry
8742,other
8743,other
8744,sadness
8745,other
8746,other
8747,worry
8748,sadness
8749,happiness
8750,other
8751,happiness
8752,sadness
8753,worry
8754,other
8755,other
8756,worry
8757,other
8758,other
8759,other
8760,worry
8761,worry
8762,worry
8763,worry
8764,other
8765,other
8766,worry
8767,sadness
8768,other
8769,other
8770,worry
8771,other
8772,other
8773,worry
8774,other
8775,other
8776,sadness
8777,sadness
8778,other
8779,sadness
8780,worry
8781,other
8782,other
8783,worry
8784,worry
8785,sadness
8786,sadness
8787,other
8788,worry
8789,sadness
8790,worry
8791,worry
8792,worry
8793,other
8794,worry
8795,love
8796,love
8797,worry
8798,other
8799,sadness
8800,worry
8801,other
8802,sadness
8803,other
8804,other
8805,other
8806,other
8807,sadness
8808,other
8809,other
8810,other
8811,worry
8812,other
8813,other
8814,worry
8815,worry
8816,other
8817,sadness
8818,love
8819,love
8820,worry
8821,other
8822,worry
8823,other
8824,other
8825,worry
8826,sadness
8827,other
8828,other
8829,sadness
8830,worry
8831,worry
8832,worry
8833,sadness
8834,other
8835,worry
8836,other
8838,other
8839,worry
8840,sadness
8841,love
8842,sadness
8843,other
8844,sadness
8845,worry
8846,love
8847,worry
8848,happiness
8849,other
8850,happiness
8851,other
8852,worry
8853,worry
8854,worry
8855,other
8856,sadness
8857,other
8858,other
8859,worry
8860,sadness
8861,other
8862,other
8863,other
8864,sadness
8865,other
8866,other
8867,other
8868,worry
8869,worry
8870,worry
8871,other
8872,sadness
8873,worry
8874,worry
8875,worry
8876,other
8877,other
8878,worry
8879,love
8880,sadness
8881,worry
8882,worry
8883,other
8884,worry
8885,other
8886,other
8887,other
8888,love
8889,worry
8890,other
8891,other
8892,worry
8893,other
8894,other
8895,other
8896,other
8897,sadness
8898,sadness
8899,happiness
8900,worry
8901,sadness
8902,worry
8903,sadness
8904,sadness
8905,other
8906,other
8907,other
8908,other
8909,worry
8910,sadness
8911,worry
8912,worry
8913,worry
8914,sadness
8915,other
8916,sadness
8917,worry
8918,other
8919,sadness
8920,sadness
8921,worry
8922,sadness
8923,worry
8924,other
8925,worry
8926,worry
8927,other
8928,sadness
8929,worry
8930,worry
8931,other
8932,other
8933,worry
8934,other
8935,sadness
8936,sadness
8937,worry
8938,sadness
8939,worry
8940,worry
8941,other
8942,worry
8943,other
8944,worry
8945,other
8946,other
8947,other
8948,sadness
8949,other
8950,sadness
8951,worry
8952,other
8953,other
8954,other
8955,other
8956,sadness
8957,sadness
8958,worry
8959,love
8960,sadness
8961,other
8963,worry
8964,worry
8965,other
8966,worry
8967,worry
8968,happiness
8969,worry
8970,other
8971,sadness
8972,worry
8973,other
8974,worry
8975,other
8976,sadness
8977,worry
8978,sadness
8979,sadness
8980,sadness
8981,worry
8982,love
8983,sadness
8984,other
8985,other
8986,worry
8987,sadness
8988,other
8989,worry
8990,other
8991,worry
8992,other
8993,worry
8994,other
8995,other
8996,other
8997,sadness
8998,other
8999,other
9000,worry
9001,worry
9002,other
9003,other
9004,other
9005,worry
9006,happiness
9007,happiness
9008,happiness
9009,worry
9010,other
9011,worry
9012,other
9013,sadness
9014,happiness
9015,sadness
9016,worry
9017,sadness
9018,other
9019,worry
9020,other
9021,worry
9022,other
9023,worry
9024,worry
9025,other
9026,happiness
9027,other
9028,other
9029,worry
9030,worry
9031,other
9032,sadness
9033,other
9034,sadness
9035,worry
9036,worry
9037,other
9038,worry
9039,sadness
9040,happiness
9041,worry
9042,other
9043,happiness
9044,love
9045,worry
9046,other
9047,love
9048,other
9049,sadness
9050,other
9051,worry
9052,other
9053,other
9054,other
9055,worry
9056,other
9057,sadness
9058,other
9059,love
9060,sadness
9061,sadness
9062,other
9063,sadness
9064,other
9065,worry
9066,other
9067,happiness
9068,other
9069,other
9070,other
9071,happiness
9072,worry
9073,sadness
9074,other
9075,other
9076,sadness
9077,other
9078,worry
9079,worry
9080,love
9081,other
9082,worry
9083,sadness
9084,worry
9085,worry
9086,sadness
9087,sadness
9088,sadness
9089,sadness
9090,worry
9091,worry
9092,other
9093,worry
9094,other
9095,other
9096,sadness
9097,worry
9098,other
9099,worry
9100,other
9101,worry
9102,sadness
9103,other
9104,worry
9105,other
9106,sadness
9107,sadness
9108,happiness
9109,sadness
9110,worry
9111,other
9112,sadness
9113,sadness
9114,sadness
9115,love
9116,happiness
9117,happiness
9118,other
9119,worry
9120,worry
9121,worry
9122,worry
9123,worry
9124,sadness
9125,worry
9126,worry
9127,worry
9128,other
9129,other
9130,sadness
9131,sadness
9132,other
9133,other
9134,worry
9135,other
9136,worry
9137,sadness
9138,other
9139,other
9140,sadness
9141,sadness
9142,other
9143,sadness
9144,worry
9145,worry
9146,other
9147,sadness
9148,other
9149,love
9150,other
9151,sadness
9152,sadness
9153,worry
9154,other
9155,worry
9156,love
9157,sadness
9158,worry
9159,happiness
9160,love
9161,worry
9162,happiness
9163,other
9164,sadness
9165,other
9166,sadness
9167,worry
9168,sadness
9170,other
9171,other
9172,worry
9173,other
9174,other
9175,worry
9176,other
9177,other
9178,sadness
9179,sadness
9180,worry
9181,other
9182,sadness
9183,sadness
9184,worry
9185,worry
9186,worry
9187,worry
9188,sadness
9189,worry
9190,worry
9191,worry
9192,other
9193,worry
9194,worry
9195,other
9196,worry
9197,sadness
9198,other
9199,worry
9200,worry
9201,worry
9202,other
9203,other
9204,other
9205,sadness
9206,other
9207,sadness
9208,other
9209,other
9210,other
9211,worry
9212,love
9213,other
9214,other
9215,other
9216,worry
9217,sadness
9218,other
9219,other
9220,love
9221,sadness
9222,sadness
9223,other
9224,sadness
9225,other
9226,other
9227,other
9228,other
9230,worry
9231,love
9232,other
9233,worry
9234,other
9235,other
9236,other
9237,love
9238,love
9239,sadness
9240,other
9241,worry
9242,other
9243,worry
9244,worry
9245,sadness
9246,other
9247,worry
9248,worry
9249,worry
9250,other
9251,other
9252,other
9253,worry
9254,worry
9255,sadness
9256,other
9257,love
9258,other
9259,other
9260,worry
9261,worry
9262,worry
9263,other
9264,worry
9265,other
9266,sadness
9267,happiness
9268,worry
9269,other
9270,other
9271,other
9272,worry
9273,worry
9274,other
9275,other
9276,sadness
9277,other
9278,sadness
9279,worry
9280,sadness
9281,sadness
9282,worry
9283,sadness
9284,sadness
9285,sadness
9286,other
9287,worry
9288,sadness
9289,sadness
9290,sadness
9291,sadness
9292,love
9293,sadness
9294,other
9295,other
9296,other
9297,worry
9298,sadness
9299,worry
9300,worry
9301,other
9302,other
9303,worry
9304,other
9305,worry
9306,sadness
9307,worry
9308,other
9309,other
9310,worry
9311,other
9312,sadness
9313,other
9314,worry
9315,other
9316,sadness
9317,happiness
9318,worry
9319,other
9320,other
9321,other
9322,sadness
9323,other
9324,sadness
9325,other
9326,other
9327,other
9328,other
9329,other
9330,other
9331,other
9332,other
9333,sadness
9334,other
9335,other
9336,worry
9337,other
9338,other
9339,worry
9340,other
9341,worry
9342,sadness
9343,sadness
9344,other
9345,other
9346,other
9347,worry
9348,other
9349,sadness
9350,sadness
9351,sadness
9352,sadness
9353,other
9354,worry
9355,other
9356,worry
9357,worry
9358,happiness
9359,worry
9360,worry
9361,sadness
9362,happiness
9363,worry
9364,other
9365,worry
9366,sadness
9367,worry
9368,sadness
9369,other
9370,sadness
9371,happiness
9372,sadness
9373,love
9374,sadness
9375,worry
9376,happiness
9377,sadness
9378,other
9379,other
9380,worry
9381,worry
9382,other
9383,worry
9384,other
9385,sadness
9386,sadness
9387,sadness
9388,worry
9389,other
9390,other
9391,happiness
9392,other
9393,worry
9394,worry
9395,other
9396,other
9397,sadness
9398,worry
9399,other
9400,happiness
9401,other
9402,happiness
9403,other
9404,worry
9405,worry
9406,sadness
9407,sadness
9408,other
9409,happiness
9410,happiness
9411,other
9412,worry
9413,worry
9414,love
9415,sadness
9416,other
9417,worry
9418,other
9419,happiness
9420,sadness
9421,sadness
9422,happiness
9423,other
9424,other
9425,sadness
9426,sadness
9427,other
9428,other
9429,worry
9430,worry
9431,sadness
9432,other
9433,sadness
9434,love
9435,worry
9436,sadness
9437,worry
9438,sadness
9439,worry
9440,other
9441,other
9442,worry
9443,love
9444,love
9445,other
9446,worry
9447,worry
9448,worry
9449,sadness
9450,worry
9451,sadness
9452,sadness
9453,other
9454,love
9455,sadness
9456,other
9457,other
9458,other
9459,worry
9460,happiness
9461,sadness
9462,other
9463,worry
9464,worry
9465,sadness
9466,worry
9467,other
9468,worry
9469,sadness
9470,other
9471,sadness
9472,other
9473,other
9474,other
9475,other
9476,sadness
9477,other
9478,happiness
9479,sadness
9480,worry
9481,other
9482,other
9483,sadness
9484,other
9485,happiness
9486,other
9487,other
9488,worry
9489,other
9490,other
9491,worry
9492,other
9493,sadness
9494,worry
9495,sadness
9496,other
9497,sadness
9498,sadness
9499,love
9500,other
9501,worry
9502,other
9503,sadness
9504,other
9505,other
9506,worry
9507,other
9508,other
9509,other
9510,worry
9511,happiness
9512,other
9513,sadness
9514,worry
9515,worry
9516,worry
9517,love
9518,other
9519,sadness
9520,worry
9521,other
9522,sadness
9523,other
9524,worry
9525,sadness
9526,other
9527,other
9528,sadness
9529,other
9530,worry
9531,worry
9532,other
9533,other
9534,worry
9535,other
9536,sadness
9537,sadness
9538,sadness
9539,other
9540,other
9541,other
9542,sadness
9543,worry
9544,worry
9545,other
9546,worry
9547,other
9548,sadness
9549,sadness
9550,sadness
9551,worry
9552,other
9553,other
9554,sadness
9555,worry
9556,other
9557,worry
9558,sadness
9559,other
9560,sadness
9561,worry
9562,sadness
9563,other
9564,worry
9565,other
9566,worry
9567,worry
9568,other
9569,happiness
9570,love
9571,sadness
9572,worry
9573,sadness
9574,other
9575,sadness
9576,other
9577,sadness
9578,worry
9579,other
9580,sadness
9581,other
9582,sadness
9583,other
9584,sadness
9585,other
9586,other
9587,other
9588,worry
9589,worry
9590,worry
9591,sadness
9592,worry
9593,other
9594,worry
9595,sadness
9596,sadness
9597,other
9598,other
9599,other
9600,worry
9601,other
9602,sadness
9603,worry
9604,other
9605,worry
9606,other
9607,happiness
9608,sadness
9609,other
9610,other
9611,other
9612,sadness
9613,worry
9614,sadness
9615,other
9616,sadness
9617,other
9618,worry
9619,other
9620,other
9621,other
9622,worry
9623,other
9624,worry
9625,other
9626,sadness
9627,other
9628,other
9629,worry
9630,sadness
9631,other
9632,sadness
9633,worry
9634,worry
9635,sadness
9636,other
9637,other
9638,happiness
9639,sadness
9640,worry
9641,other
9642,worry
9643,other
9644,worry
9645,sadness
9646,worry
9647,worry
9648,worry
9649,other
9650,other
9651,worry
9652,other
9653,other
9654,other
9655,worry
9656,happiness
9657,other
9658,other
9659,sadness
9660,worry
9661,sadness
9662,worry
9663,other
9664,sadness
9665,other
9666,other
9667,sadness
9668,worry
9669,other
9670,worry
9671,worry
9672,worry
9673,other
9674,other
9675,other
9676,other
9677,worry
9678,other
9679,worry
9680,other
9681,sadness
9682,other
9683,other
9684,worry
9685,sadness
9686,worry
9687,other
9688,worry
9689,other
9690,worry
9691,worry
9692,other
9693,love
9694,worry
9695,other
9696,sadness
9697,worry
9698,other
9699,other
9700,sadness
9701,worry
9702,worry
9703,sadness
9704,worry
9705,sadness
9706,worry
9707,other
9708,happiness
9709,other
9710,sadness
9711,sadness
9712,other
9713,other
9714,sadness
9715,other
9716,other
9717,worry
9718,happiness
9719,worry
9720,other
9721,sadness
9722,other
9723,sadness
9724,happiness
9725,other
9726,sadness
9727,other
9728,happiness
9729,sadness
9730,worry
9731,sadness
9732,sadness
9733,sadness
9734,other
9735,sadness
9736,worry
9737,happiness
9738,other
9739,other
9740,sadness
9741,worry
9742,other
9743,other
9744,other
9745,other
9746,other
9747,other
9748,sadness
9749,worry
9750,sadness
9751,other
9752,other
9753,worry
9754,happiness
9755,worry
9756,worry
9757,other
9758,worry
9759,happiness
9760,happiness
9761,sadness
9762,other
9763,worry
9764,worry
9765,other
9766,worry
9767,sadness
9768,other
9769,sadness
9770,worry
9771,happiness
9772,sadness
9773,happiness
9774,love
9775,worry
9776,worry
9777,other
9778,worry
9779,love
9780,sadness
9781,worry
9782,worry
9783,other
9784,sadness
9785,worry
9786,happiness
9787,love
9788,love
9789,sadness
9790,sadness
9791,worry
9792,sadness
9793,worry
9794,sadness
9795,love
9796,other
9797,other
9798,other
9799,other
9800,worry
9801,happiness
9802,sadness
9803,other
9804,worry
9805,other
9806,other
9807,sadness
9808,other
9809,sadness
9810,worry
9811,sadness
9812,other
9813,worry
9814,sadness
9815,other
9816,love
9817,worry
9818,other
9819,other
9820,sadness
9821,other
9822,other
9823,other
9824,sadness
9825,sadness
9826,sadness
9827,worry
9828,worry
9829,sadness
9830,sadness
9831,other
9832,other
9833,worry
9834,worry
9835,other
9836,other
9837,happiness
9838,sadness
9839,worry
9840,worry
9841,love
9842,sadness
9843,happiness
9844,other
9845,other
9846,worry
9847,happiness
9848,sadness
9849,other
9850,other
9851,sadness
9852,sadness
9853,worry
9854,other
9855,other
9856,other
9857,love
9858,worry
9859,other
9860,worry
9861,worry
9862,worry
9863,worry
9864,sadness
9865,worry
9866,worry
9867,other
9868,other
9869,worry
9870,other
9871,other
9872,worry
9873,other
9874,sadness
9875,other
9876,other
9877,other
9878,sadness
9879,worry
9880,worry
9881,other
9882,other
9883,other
9884,love
9885,worry
9886,worry
9887,worry
9888,worry
9889,other
9890,sadness
9891,other
9892,other
9893,sadness
9894,other
9895,sadness
9896,sadness
9897,other
9898,sadness
9899,worry
9900,worry
9901,worry
9902,other
9903,other
9904,sadness
9905,worry
9906,other
9907,happiness
9908,worry
9909,worry
9910,worry
9911,sadness
9912,sadness
9913,worry
9914,worry
9915,other
9916,other
9917,worry
9918,other
9919,happiness
9921,sadness
9922,other
9923,worry
9924,other
9925,happiness
9926,sadness
9927,worry
9928,worry
9929,other
9930,other
9931,other
9932,other
9933,sadness
9934,other
9935,happiness
9936,other
9937,other
9938,worry
9939,sadness
9940,worry
9941,other
9942,sadness
9943,other
9944,worry
9945,other
9946,worry
9947,worry
9948,other
9949,worry
9950,worry
9951,other
9952,worry
9953,other
9954,other
9955,worry
9956,other
9957,worry
9958,other
9959,sadness
9960,worry
9961,other
9962,love
9963,other
9964,other
9965,worry
9966,worry
9967,worry
9968,sadness
9969,worry
9970,sadness
9971,worry
9972,other
9973,other
9974,worry
9975,worry
9976,other
9977,other
9978,sadness
9979,worry
9980,other
9981,other
9982,happiness
9983,other
9984,other
9985,sadness
9986,other
9987,other
9988,other
9989,worry
9990,worry
9991,other
9992,other
9993,sadness
9994,other
9995,sadness
9996,worry
9997,other
9998,other
9999,other
10000,love
10001,worry
10002,worry
10003,sadness
10004,other
10005,worry
10006,other
10007,worry
10008,other
10009,worry
10010,other
10011,sadness
10012,worry
10013,other
10014,worry
10015,sadness
10016,sadness
10017,other
10018,worry
10019,other
10020,worry
10021,other
10022,other
10023,worry
10024,worry
10025,sadness
10026,sadness
10027,sadness
10028,other
10029,sadness
10030,worry
10031,sadness
10032,worry
10033,other
10034,worry
10035,other
10036,other
10037,love
10038,other
10039,other
10040,other
10041,other
10042,worry
10043,sadness
10044,sadness
10045,other
10046,other
10047,worry
10048,love
10049,sadness
10050,happiness
10051,other
10052,sadness
10053,sadness
10054,worry
10055,other
10056,worry
10057,sadness
10058,worry
10059,other
10060,other
10061,sadness
10062,worry
10063,sadness
10064,sadness
10065,worry
10066,other
10067,other
10068,other
10069,worry
10070,other
10071,sadness
10072,worry
10073,love
10074,sadness
10075,other
10076,sadness
10077,sadness
10078,worry
10079,other
10080,sadness
10081,worry
10082,other
10083,happiness
10084,sadness
10085,sadness
10086,other
10087,sadness
10088,other
10089,other
10090,sadness
10091,worry
10092,worry
10093,other
10094,worry
10095,sadness
10096,love
10097,worry
10098,other
10099,sadness
10100,sadness
10101,worry
10102,other
10103,other
10104,other
10105,sadness
10106,happiness
10107,love
10108,sadness
10109,sadness
10110,worry
10111,sadness
10112,other
10113,other
10114,other
10115,other
10116,other
10117,other
10118,sadness
10119,other
10120,worry
10121,other
10122,worry
10123,sadness
10124,worry
10125,worry
10126,other
10127,love
10128,other
10129,other
10130,happiness
10131,sadness
10132,sadness
10133,sadness
10134,other
10135,sadness
10136,other
10137,sadness
10138,worry
10139,happiness
10140,other
10141,other
10142,other
10143,sadness
10144,happiness
10145,sadness
10146,other
10147,worry
10148,other
10149,other
10150,other
10151,sadness
10152,worry
10153,worry
10154,worry
10155,sadness
10156,happiness
10157,sadness
10158,other
10159,happiness
10160,sadness
10161,worry
10162,other
10163,other
10164,other
10165,sadness
10166,other
10167,other
10168,sadness
10169,other
10170,other
10171,sadness
10172,worry
10173,other
10174,sadness
10175,other
10176,worry
10177,worry
10178,other
10179,other
10180,other
10181,sadness
10182,other
10183,other
10184,other
10185,other
